ID,V201549x,V202022,V201200,V201231x,V201452,V201507x,V201600,V202406,Prompt,Response
fake_95,1,1,4,4,2,57,2,2,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am moderate. Politically, I am an independent. I do not attend church. I am 57 years old. I am a woman. I am somewhat interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",As an
fake_96,1,1,5,4,-9,66,1,1,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am slightly conservative. Politically, I am an independent. I am 66 years old. I am a man. I am very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",I am
fake_97,1,1,4,4,2,44,1,1,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am moderate. Politically, I am an independent. I do not attend church. I am 44 years old. I am a man. I am very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",I cannot
fake_98,1,1,4,4,2,27,2,3,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am moderate. Politically, I am an independent. I do not attend church. I am 27 years old. I am a woman. I am not very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",As an
fake_99,1,-6,99,4,2,63,2,3,"Racially, I am white. Politically, I am an independent. I do not attend church. I am 63 years old. I am a woman. I am not very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",I'm
fake_100,1,1,4,4,2,66,1,2,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am moderate. Politically, I am an independent. I do not attend church. I am 66 years old. I am a man. I am somewhat interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",As an
fake_101,1,2,4,4,2,56,1,2,"Racially, I am white. I never discuss politics with my family or friends. Ideologically, I am moderate. Politically, I am an independent. I do not attend church. I am 56 years old. I am a man. I am somewhat interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",As an
fake_102,1,1,4,4,2,37,2,3,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am moderate. Politically, I am an independent. I do not attend church. I am 37 years old. I am a woman. I am not very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",neither
fake_103,3,-6,4,4,1,62,2,3,"Racially, I am asian. Ideologically, I am moderate. Politically, I am an independent. I attend church. I am 62 years old. I am a woman. I am not very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",I'm
fake_104,-8,1,4,4,1,44,2,1,"I like to discuss politics with my family and friends. Ideologically, I am moderate. Politically, I am an independent. I attend church. I am 44 years old. I am a woman. I am very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Joe Biden
fake_105,1,-6,5,4,2,75,2,4,"Racially, I am white. Ideologically, I am slightly conservative. Politically, I am an independent. I do not attend church. I am 75 years old. I am a woman. I am not at all interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",I appreciate
fake_106,1,1,4,4,1,56,2,1,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am moderate. Politically, I am an independent. I attend church. I am 56 years old. I am a woman. I am very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",As an
fake_107,1,-6,4,4,2,41,1,3,"Racially, I am white. Ideologically, I am moderate. Politically, I am an independent. I do not attend church. I am 41 years old. I am a man. I am not very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",As an
fake_108,1,1,5,4,2,-9,1,2,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am slightly conservative. Politically, I am an independent. I do not attend church. I am a man. I am somewhat interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",I'm
fake_109,1,2,4,4,2,67,1,4,"Racially, I am white. I never discuss politics with my family or friends. Ideologically, I am moderate. Politically, I am an independent. I do not attend church. I am 67 years old. I am a man. I am not at all interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",I'm
fake_110,1,1,7,4,2,42,1,2,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am extremely conservative. Politically, I am an independent. I do not attend church. I am 42 years old. I am a man. I am somewhat interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Donald Trump
fake_111,1,2,4,4,2,74,1,2,"Racially, I am white. I never discuss politics with my family or friends. Ideologically, I am moderate. Politically, I am an independent. I do not attend church. I am 74 years old. I am a man. I am somewhat interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",As an
fake_112,1,1,3,4,2,51,1,3,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am slightly liberal. Politically, I am an independent. I do not attend church. I am 51 years old. I am a man. I am not very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",as an
fake_113,6,2,99,4,2,-9,2,1,"I never discuss politics with my family or friends. Politically, I am an independent. I do not attend church. I am a woman. I am very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",I'm
fake_114,1,1,99,4,1,29,1,4,"Racially, I am white. I like to discuss politics with my family and friends. Politically, I am an independent. I attend church. I am 29 years old. I am a man. I am not at all interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",I'm
fake_115,1,1,99,4,2,19,2,1,"Racially, I am white. I like to discuss politics with my family and friends. Politically, I am an independent. I do not attend church. I am 19 years old. I am a woman. I am very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Joe Biden
fake_116,4,1,2,4,1,73,1,3,"Racially, I am native American. I like to discuss politics with my family and friends. Ideologically, I am liberal. Politically, I am an independent. I attend church. I am 73 years old. I am a man. I am not very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",I apologize
