ID,V201549x,V202022,V201200,V201231x,V201452,V201507x,V201600,V202406,Prompt,Response
fake_90,1,-6,3,1,1,57,1,2,"Racially, I am white. Ideologically, I am slightly liberal. Politically, I am a strong democrat. I attend church. I am 57 years old. I am a man. I am somewhat interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Joe Biden
fake_91,1,1,3,2,2,23,1,1,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am slightly liberal. Politically, I am a weak Democrat. I do not attend church. I am 23 years old. I am a man. I am very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Joe Biden
fake_92,2,1,99,1,1,49,1,1,"Racially, I am black. I like to discuss politics with my family and friends. Politically, I am a strong democrat. I attend church. I am 49 years old. I am a man. I am very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Joe Biden
fake_93,1,1,3,6,1,22,1,3,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am slightly liberal. Politically, I am a weak Republican. I attend church. I am 22 years old. I am a man. I am not very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",I cannot
fake_94,1,1,3,7,2,21,2,2,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am slightly liberal. Politically, I am a strong Republican. I do not attend church. I am 21 years old. I am a woman. I am somewhat interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Donald Trump
fake_95,1,1,3,7,2,21,1,2,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am slightly liberal. Politically, I am a strong Republican. I do not attend church. I am 21 years old. I am a man. I am somewhat interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Donald Trump
fake_96,1,1,2,4,2,36,2,4,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am liberal. Politically, I am an independent. I do not attend church. I am 36 years old. I am a woman. I am not at all interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Joe Biden
fake_97,1,1,6,7,1,21,2,1,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am conservative. Politically, I am a strong Republican. I attend church. I am 21 years old. I am a woman. I am very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Donald Trump
fake_98,1,1,3,7,1,75,2,1,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am slightly liberal. Politically, I am a strong Republican. I attend church. I am 75 years old. I am a woman. I am very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Donald Trump
fake_99,1,1,4,7,1,-9,2,2,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am moderate. Politically, I am a strong Republican. I attend church. I am a woman. I am somewhat interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Donald Trump
fake_100,1,1,5,7,1,61,1,-6,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am slightly conservative. Politically, I am a strong Republican. I attend church. I am 61 years old. I am a man.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Donald Trump
fake_101,1,1,5,4,1,53,2,1,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am slightly conservative. Politically, I am an independent. I attend church. I am 53 years old. I am a woman. I am very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",We don
fake_102,2,1,6,1,1,37,2,2,"Racially, I am black. I like to discuss politics with my family and friends. Ideologically, I am conservative. Politically, I am a strong democrat. I attend church. I am 37 years old. I am a woman. I am somewhat interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Joe Biden
fake_103,1,1,3,7,2,64,2,3,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am slightly liberal. Politically, I am a strong Republican. I do not attend church. I am 64 years old. I am a woman. I am not very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Donald Trump
fake_104,1,1,99,4,1,62,2,1,"Racially, I am white. I like to discuss politics with my family and friends. Politically, I am an independent. I attend church. I am 62 years old. I am a woman. I am very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",I'm
fake_105,1,1,1,1,1,47,1,1,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am extremely liberal. Politically, I am a strong democrat. I attend church. I am 47 years old. I am a man. I am very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Joe Biden
fake_106,1,1,99,3,2,53,2,2,"Racially, I am white. I like to discuss politics with my family and friends. Politically, I am an independent who leans Democratic. I do not attend church. I am 53 years old. I am a woman. I am somewhat interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Joe Biden
fake_107,1,1,3,5,1,26,1,2,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am slightly liberal. Politically, I am an independent who leans Republican. I attend church. I am 26 years old. I am a man. I am somewhat interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Donald Trump
fake_108,1,1,3,5,1,34,2,1,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am slightly liberal. Politically, I am an independent who leans Republican. I attend church. I am 34 years old. I am a woman. I am very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Donald Trump
fake_109,1,1,5,1,1,52,1,2,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am slightly conservative. Politically, I am a strong democrat. I attend church. I am 52 years old. I am a man. I am somewhat interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Joe Biden
fake_110,1,1,5,7,1,55,1,2,"Racially, I am white. I like to discuss politics with my family and friends. Ideologically, I am slightly conservative. Politically, I am a strong Republican. I attend church. I am 55 years old. I am a man. I am somewhat interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Donald Trump
fake_111,1,2,99,1,2,62,2,3,"Racially, I am white. I never discuss politics with my family or friends. Politically, I am a strong democrat. I do not attend church. I am 62 years old. I am a woman. I am not very interested in politics.. In the 2020 presidential election, Donald Trump is the Republican candidate, and Joe Biden is the Democratic candidate, and I voted for",Joe Biden
